Year,Date,RegionName,StateName,median_housing_price
2017,3/31/2017,"Louisville-Jefferson County, KY",KY,159300
2017,4/30/2017,"Louisville-Jefferson County, KY",KY,162333
2017,5/31/2017,"Louisville-Jefferson County, KY",KY,168000
2017,6/30/2017,"Louisville-Jefferson County, KY",KY,175667
2017,7/31/2017,"Louisville-Jefferson County, KY",KY,181000
2017,8/31/2017,"Louisville-Jefferson County, KY",KY,180900
2017,9/30/2017,"Louisville-Jefferson County, KY",KY,177667
2017,10/31/2017,"Louisville-Jefferson County, KY",KY,174333
2017,11/30/2017,"Louisville-Jefferson County, KY",KY,174433
2017,12/31/2017,"Louisville-Jefferson County, KY",KY,175000
2018,1/31/2018,"Louisville-Jefferson County, KY",KY,173467
2018,2/28/2018,"Louisville-Jefferson County, KY",KY,171800
2018,3/31/2018,"Louisville-Jefferson County, KY",KY,170100
2018,4/30/2018,"Louisville-Jefferson County, KY",KY,172967
2018,5/31/2018,"Louisville-Jefferson County, KY",KY,177967
2018,6/30/2018,"Louisville-Jefferson County, KY",KY,184633
2018,7/31/2018,"Louisville-Jefferson County, KY",KY,189967
2018,8/31/2018,"Louisville-Jefferson County, KY",KY,189633
2018,9/30/2018,"Louisville-Jefferson County, KY",KY,184633
2018,10/31/2018,"Louisville-Jefferson County, KY",KY,180300
2018,11/30/2018,"Louisville-Jefferson County, KY",KY,178933
2018,12/31/2018,"Louisville-Jefferson County, KY",KY,181300
2019,1/31/2019,"Louisville-Jefferson County, KY",KY,180600
2019,2/28/2019,"Louisville-Jefferson County, KY",KY,180633
2019,3/31/2019,"Louisville-Jefferson County, KY",KY,179633
2019,4/30/2019,"Louisville-Jefferson County, KY",KY,180167
2019,5/31/2019,"Louisville-Jefferson County, KY",KY,185333
2019,6/30/2019,"Louisville-Jefferson County, KY",KY,193967
2019,7/31/2019,"Louisville-Jefferson County, KY",KY,201800
2019,8/31/2019,"Louisville-Jefferson County, KY",KY,203267
2019,9/30/2019,"Louisville-Jefferson County, KY",KY,198967
2019,10/31/2019,"Louisville-Jefferson County, KY",KY,194967
2019,11/30/2019,"Louisville-Jefferson County, KY",KY,190000
2019,12/31/2019,"Louisville-Jefferson County, KY",KY,190833
2017,1/31/2017,"Baton Rouge, LA",LA,176252
2017,2/28/2017,"Baton Rouge, LA",LA,177918
2017,3/31/2017,"Baton Rouge, LA",LA,181600
2017,4/30/2017,"Baton Rouge, LA",LA,187200
2017,5/31/2017,"Baton Rouge, LA",LA,189167
2017,6/30/2017,"Baton Rouge, LA",LA,192833
2017,7/31/2017,"Baton Rouge, LA",LA,195376
2017,8/31/2017,"Baton Rouge, LA",LA,197393
2017,9/30/2017,"Baton Rouge, LA",LA,197093
2017,10/31/2017,"Baton Rouge, LA",LA,198983
2017,11/30/2017,"Baton Rouge, LA",LA,198250
2017,12/31/2017,"Baton Rouge, LA",LA,199550
2018,1/31/2018,"Baton Rouge, LA",LA,194868
2018,2/28/2018,"Baton Rouge, LA",LA,197284
2018,3/31/2018,"Baton Rouge, LA",LA,196284
2018,4/30/2018,"Baton Rouge, LA",LA,198967
2018,5/31/2018,"Baton Rouge, LA",LA,200600
2018,6/30/2018,"Baton Rouge, LA",LA,201633
2018,7/31/2018,"Baton Rouge, LA",LA,204050
2018,8/31/2018,"Baton Rouge, LA",LA,203083
2018,9/30/2018,"Baton Rouge, LA",LA,205417
2018,10/31/2018,"Baton Rouge, LA",LA,204000
2018,11/30/2018,"Baton Rouge, LA",LA,205767
2018,12/31/2018,"Baton Rouge, LA",LA,203517
2019,1/31/2019,"Baton Rouge, LA",LA,204183
2019,2/28/2019,"Baton Rouge, LA",LA,200083
2019,3/31/2019,"Baton Rouge, LA",LA,198817
2019,4/30/2019,"Baton Rouge, LA",LA,197817
2019,5/31/2019,"Baton Rouge, LA",LA,201650
2019,6/30/2019,"Baton Rouge, LA",LA,208167
2019,7/31/2019,"Baton Rouge, LA",LA,211167
2019,8/31/2019,"Baton Rouge, LA",LA,209000
2019,9/30/2019,"Baton Rouge, LA",LA,207000
2019,10/31/2019,"Baton Rouge, LA",LA,206000
2019,11/30/2019,"Baton Rouge, LA",LA,207333
2019,12/31/2019,"Baton Rouge, LA",LA,207982
2017,1/31/2017,"New Orleans, LA",LA,180625
2017,2/28/2017,"New Orleans, LA",LA,178000
2017,3/31/2017,"New Orleans, LA",LA,180500
2017,4/30/2017,"New Orleans, LA",LA,179167
2017,5/31/2017,"New Orleans, LA",LA,185500
2017,6/30/2017,"New Orleans, LA",LA,191300
2017,7/31/2017,"New Orleans, LA",LA,198967
2017,8/31/2017,"New Orleans, LA",LA,198133
2017,9/30/2017,"New Orleans, LA",LA,193833
2017,10/31/2017,"New Orleans, LA",LA,190500
2017,11/30/2017,"New Orleans, LA",LA,188817
2017,12/31/2017,"New Orleans, LA",LA,193983
2018,1/31/2018,"New Orleans, LA",LA,194650
2018,2/28/2018,"New Orleans, LA",LA,193833
2018,3/31/2018,"New Orleans, LA",LA,189333
2018,4/30/2018,"New Orleans, LA",LA,187833
2018,5/31/2018,"New Orleans, LA",LA,192167
2018,6/30/2018,"New Orleans, LA",LA,199150
2018,7/31/2018,"New Orleans, LA",LA,206317
2018,8/31/2018,"New Orleans, LA",LA,206317
2018,9/30/2018,"New Orleans, LA",LA,202917
2018,10/31/2018,"New Orleans, LA",LA,197870
2018,11/30/2018,"New Orleans, LA",LA,198537
2018,12/31/2018,"New Orleans, LA",LA,198620
2019,1/31/2019,"New Orleans, LA",LA,197583
2019,2/28/2019,"New Orleans, LA",LA,195917
2019,3/31/2019,"New Orleans, LA",LA,194417
2019,4/30/2019,"New Orleans, LA",LA,195833
2019,5/31/2019,"New Orleans, LA",LA,199783
2019,6/30/2019,"New Orleans, LA",LA,207950
2019,7/31/2019,"New Orleans, LA",LA,214617
2019,8/31/2019,"New Orleans, LA",LA,216667
2019,9/30/2019,"New Orleans, LA",LA,211667
2019,10/31/2019,"New Orleans, LA",LA,210000
2019,11/30/2019,"New Orleans, LA",LA,210000
2019,12/31/2019,"New Orleans, LA",LA,213333
2017,1/31/2017,"Boston, MA",MA,398500
2017,2/28/2017,"Boston, MA",MA,393500
2017,3/31/2017,"Boston, MA",MA,398333
2017,4/30/2017,"Boston, MA",MA,401667
2017,5/31/2017,"Boston, MA",MA,415000
2017,6/30/2017,"Boston, MA",MA,425667
2017,7/31/2017,"Boston, MA",MA,435000
2017,8/31/2017,"Boston, MA",MA,436667
2017,9/30/2017,"Boston, MA",MA,428000
2017,10/31/2017,"Boston, MA",MA,419500
2017,11/30/2017,"Boston, MA",MA,417822
2017,12/31/2017,"Boston, MA",MA,420822
2018,1/31/2018,"Boston, MA",MA,422322
2018,2/28/2018,"Boston, MA",MA,420333
2018,3/31/2018,"Boston, MA",MA,424567
2018,4/30/2018,"Boston, MA",MA,436233
2018,5/31/2018,"Boston, MA",MA,448233
2018,6/30/2018,"Boston, MA",MA,462333
2018,7/31/2018,"Boston, MA",MA,470000
2018,8/31/2018,"Boston, MA",MA,473333
2018,9/30/2018,"Boston, MA",MA,458333
2018,10/31/2018,"Boston, MA",MA,445000
2018,11/30/2018,"Boston, MA",MA,438333
2018,12/31/2018,"Boston, MA",MA,435000
2019,1/31/2019,"Boston, MA",MA,437500
2019,2/28/2019,"Boston, MA",MA,432500
2019,3/31/2019,"Boston, MA",MA,435833
2019,4/30/2019,"Boston, MA",MA,438317
2019,5/31/2019,"Boston, MA",MA,453650
2019,6/30/2019,"Boston, MA",MA,470317
2019,7/31/2019,"Boston, MA",MA,480333
2019,8/31/2019,"Boston, MA",MA,480500
2019,9/30/2019,"Boston, MA",MA,468833
2019,10/31/2019,"Boston, MA",MA,458833
2019,11/30/2019,"Boston, MA",MA,450000
2019,12/31/2019,"Boston, MA",MA,453300
2017,1/31/2017,"Worcester, MA",MA,235800
2017,2/28/2017,"Worcester, MA",MA,237633
2017,3/31/2017,"Worcester, MA",MA,236300
2017,4/30/2017,"Worcester, MA",MA,242967
2017,5/31/2017,"Worcester, MA",MA,249967
2017,6/30/2017,"Worcester, MA",MA,259967
2017,7/31/2017,"Worcester, MA",MA,264983
2017,8/31/2017,"Worcester, MA",MA,269983
2017,9/30/2017,"Worcester, MA",MA,263317
2017,10/31/2017,"Worcester, MA",MA,260500
2017,11/30/2017,"Worcester, MA",MA,255500
2017,12/31/2017,"Worcester, MA",MA,258800
2018,1/31/2018,"Worcester, MA",MA,256633
2018,2/28/2018,"Worcester, MA",MA,251617
2018,3/31/2018,"Worcester, MA",MA,248317
2018,4/30/2018,"Worcester, MA",MA,250817
2018,5/31/2018,"Worcester, MA",MA,258800
2018,6/30/2018,"Worcester, MA",MA,272117
2018,7/31/2018,"Worcester, MA",MA,279617
2018,8/31/2018,"Worcester, MA",MA,281450
2018,9/30/2018,"Worcester, MA",MA,276467
2018,10/31/2018,"Worcester, MA",MA,268133
2018,11/30/2018,"Worcester, MA",MA,265000
2018,12/31/2018,"Worcester, MA",MA,260000
2019,1/31/2019,"Worcester, MA",MA,261633
2019,2/28/2019,"Worcester, MA",MA,256467
2019,3/31/2019,"Worcester, MA",MA,256133
2019,4/30/2019,"Worcester, MA",MA,257833
2019,5/31/2019,"Worcester, MA",MA,267983
2019,6/30/2019,"Worcester, MA",MA,277483
2019,7/31/2019,"Worcester, MA",MA,284150
2019,8/31/2019,"Worcester, MA",MA,287500
2019,9/30/2019,"Worcester, MA",MA,285000
2019,10/31/2019,"Worcester, MA",MA,283333
2019,11/30/2019,"Worcester, MA",MA,280000
2019,12/31/2019,"Worcester, MA",MA,280709
2017,1/31/2017,"Springfield, MA",MA,194927
2017,2/28/2017,"Springfield, MA",MA,192567
2017,3/31/2017,"Springfield, MA",MA,192150
2017,4/30/2017,"Springfield, MA",MA,191817
2017,5/31/2017,"Springfield, MA",MA,194583
2017,6/30/2017,"Springfield, MA",MA,201633
2017,7/31/2017,"Springfield, MA",MA,209800
2017,8/31/2017,"Springfield, MA",MA,214433
2017,9/30/2017,"Springfield, MA",MA,213633
2017,10/31/2017,"Springfield, MA",MA,209317
2017,11/30/2017,"Springfield, MA",MA,211417
2017,12/31/2017,"Springfield, MA",MA,207250
2018,1/31/2018,"Springfield, MA",MA,205367
2018,2/28/2018,"Springfield, MA",MA,198283
2018,3/31/2018,"Springfield, MA",MA,198283
2018,4/30/2018,"Springfield, MA",MA,201650
2018,5/31/2018,"Springfield, MA",MA,209500
2018,6/30/2018,"Springfield, MA",MA,219467
2018,7/31/2018,"Springfield, MA",MA,222800
2018,8/31/2018,"Springfield, MA",MA,223300
2018,9/30/2018,"Springfield, MA",MA,218333
2018,10/31/2018,"Springfield, MA",MA,218333
2018,11/30/2018,"Springfield, MA",MA,218333
2018,12/31/2018,"Springfield, MA",MA,218300
2019,1/31/2019,"Springfield, MA",MA,211600
2019,2/28/2019,"Springfield, MA",MA,203933
2019,3/31/2019,"Springfield, MA",MA,200633
2019,4/30/2019,"Springfield, MA",MA,204167
2019,5/31/2019,"Springfield, MA",MA,213690
2019,6/30/2019,"Springfield, MA",MA,220973
2019,7/31/2019,"Springfield, MA",MA,229107
2019,8/31/2019,"Springfield, MA",MA,230704
2019,9/30/2019,"Springfield, MA",MA,229588
2019,10/31/2019,"Springfield, MA",MA,227954
2019,11/30/2019,"Springfield, MA",MA,226167
2019,12/31/2019,"Springfield, MA",MA,226667
2017,1/31/2017,"Baltimore, MD",MD,274133
2017,2/28/2017,"Baltimore, MD",MD,269167
2017,3/31/2017,"Baltimore, MD",MD,265000
2017,4/30/2017,"Baltimore, MD",MD,269000
2017,5/31/2017,"Baltimore, MD",MD,279000
2017,6/30/2017,"Baltimore, MD",MD,290333
2017,7/31/2017,"Baltimore, MD",MD,296300
2017,8/31/2017,"Baltimore, MD",MD,295967
2017,9/30/2017,"Baltimore, MD",MD,291300
2017,10/31/2017,"Baltimore, MD",MD,286333
2017,11/30/2017,"Baltimore, MD",MD,284500
2017,12/31/2017,"Baltimore, MD",MD,284167
2018,1/31/2018,"Baltimore, MD",MD,280833
2018,2/28/2018,"Baltimore, MD",MD,274025
2018,3/31/2018,"Baltimore, MD",MD,272658
2018,4/30/2018,"Baltimore, MD",MD,277658
2018,5/31/2018,"Baltimore, MD",MD,287967
2018,6/30/2018,"Baltimore, MD",MD,294667
2018,7/31/2018,"Baltimore, MD",MD,300333
2018,8/31/2018,"Baltimore, MD",MD,302333
2018,9/30/2018,"Baltimore, MD",MD,302300
2018,10/31/2018,"Baltimore, MD",MD,299300
2018,11/30/2018,"Baltimore, MD",MD,298628
2018,12/31/2018,"Baltimore, MD",MD,296328
2019,1/31/2019,"Baltimore, MD",MD,289645
2019,2/28/2019,"Baltimore, MD",MD,284150
2019,3/31/2019,"Baltimore, MD",MD,281483
2019,4/30/2019,"Baltimore, MD",MD,285500
2019,5/31/2019,"Baltimore, MD",MD,291667
2019,6/30/2019,"Baltimore, MD",MD,300000
2019,7/31/2019,"Baltimore, MD",MD,308333
2019,8/31/2019,"Baltimore, MD",MD,308333
2019,9/30/2019,"Baltimore, MD",MD,305000
2019,10/31/2019,"Baltimore, MD",MD,299422
2019,11/30/2019,"Baltimore, MD",MD,297422
2019,12/31/2019,"Baltimore, MD",MD,295755
2017,1/31/2017,"Detroit, MI",MI,163467
2017,2/28/2017,"Detroit, MI",MI,160167
2017,3/31/2017,"Detroit, MI",MI,157833
2017,4/30/2017,"Detroit, MI",MI,164000
2017,5/31/2017,"Detroit, MI",MI,171833
2017,6/30/2017,"Detroit, MI",MI,180500
2017,7/31/2017,"Detroit, MI",MI,183467
2017,8/31/2017,"Detroit, MI",MI,185467
2017,9/30/2017,"Detroit, MI",MI,181467
2017,10/31/2017,"Detroit, MI",MI,179833
2017,11/30/2017,"Detroit, MI",MI,175667
2017,12/31/2017,"Detroit, MI",MI,175833
2018,1/31/2018,"Detroit, MI",MI,170833
2018,2/28/2018,"Detroit, MI",MI,168500
2018,3/31/2018,"Detroit, MI",MI,168333
2018,4/30/2018,"Detroit, MI",MI,171667
2018,5/31/2018,"Detroit, MI",MI,179667
2018,6/30/2018,"Detroit, MI",MI,186300
2018,7/31/2018,"Detroit, MI",MI,191633
2018,8/31/2018,"Detroit, MI",MI,192592
2018,9/30/2018,"Detroit, MI",MI,188292
2018,10/31/2018,"Detroit, MI",MI,184625
2018,11/30/2018,"Detroit, MI",MI,180000
2018,12/31/2018,"Detroit, MI",MI,178000
2019,1/31/2019,"Detroit, MI",MI,173667
2019,2/28/2019,"Detroit, MI",MI,171667
2019,3/31/2019,"Detroit, MI",MI,173000
2019,4/30/2019,"Detroit, MI",MI,177000
2019,5/31/2019,"Detroit, MI",MI,185858
2019,6/30/2019,"Detroit, MI",MI,192525
2019,7/31/2019,"Detroit, MI",MI,199525
2019,8/31/2019,"Detroit, MI",MI,200000
2019,9/30/2019,"Detroit, MI",MI,200000
2019,10/31/2019,"Detroit, MI",MI,196667
2019,11/30/2019,"Detroit, MI",MI,193300
2019,12/31/2019,"Detroit, MI",MI,188300
2017,1/31/2017,"Grand Rapids, MI",MI,162933
2017,2/28/2017,"Grand Rapids, MI",MI,162300
2017,3/31/2017,"Grand Rapids, MI",MI,164967
2017,4/30/2017,"Grand Rapids, MI",MI,171333
2017,5/31/2017,"Grand Rapids, MI",MI,177667
2017,6/30/2017,"Grand Rapids, MI",MI,181667
2017,7/31/2017,"Grand Rapids, MI",MI,182000
2017,8/31/2017,"Grand Rapids, MI",MI,181667
2017,9/30/2017,"Grand Rapids, MI",MI,181000
2017,10/31/2017,"Grand Rapids, MI",MI,179317
2017,11/30/2017,"Grand Rapids, MI",MI,178317
2017,12/31/2017,"Grand Rapids, MI",MI,176637
2018,1/31/2018,"Grand Rapids, MI",MI,178320
2018,2/28/2018,"Grand Rapids, MI",MI,177020
2018,3/31/2018,"Grand Rapids, MI",MI,180367
2018,4/30/2018,"Grand Rapids, MI",MI,183667
2018,5/31/2018,"Grand Rapids, MI",MI,190800
2018,6/30/2018,"Grand Rapids, MI",MI,195767
2018,7/31/2018,"Grand Rapids, MI",MI,198892
2018,8/31/2018,"Grand Rapids, MI",MI,199725
2018,9/30/2018,"Grand Rapids, MI",MI,198925
2018,10/31/2018,"Grand Rapids, MI",MI,197167
2018,11/30/2018,"Grand Rapids, MI",MI,193500
2018,12/31/2018,"Grand Rapids, MI",MI,190967
2019,1/31/2019,"Grand Rapids, MI",MI,189633
2019,2/28/2019,"Grand Rapids, MI",MI,190967
2019,3/31/2019,"Grand Rapids, MI",MI,194000
2019,4/30/2019,"Grand Rapids, MI",MI,200667
2019,5/31/2019,"Grand Rapids, MI",MI,208000
2019,6/30/2019,"Grand Rapids, MI",MI,213333
2019,7/31/2019,"Grand Rapids, MI",MI,215000
2019,8/31/2019,"Grand Rapids, MI",MI,214967
2019,9/30/2019,"Grand Rapids, MI",MI,213267
2019,10/31/2019,"Grand Rapids, MI",MI,211933
2019,11/30/2019,"Grand Rapids, MI",MI,207967
2019,12/31/2019,"Grand Rapids, MI",MI,207667
2017,1/31/2017,"Minneapolis-St Paul, MN",MN,230625
2017,2/28/2017,"Minneapolis-St Paul, MN",MN,228291
2017,3/31/2017,"Minneapolis-St Paul, MN",MN,230208
2017,4/30/2017,"Minneapolis-St Paul, MN",MN,236167
2017,5/31/2017,"Minneapolis-St Paul, MN",MN,242500
2017,6/30/2017,"Minneapolis-St Paul, MN",MN,249333
2017,7/31/2017,"Minneapolis-St Paul, MN",MN,251833
2017,8/31/2017,"Minneapolis-St Paul, MN",MN,254500
2017,9/30/2017,"Minneapolis-St Paul, MN",MN,251500
2017,10/31/2017,"Minneapolis-St Paul, MN",MN,249000
2017,11/30/2017,"Minneapolis-St Paul, MN",MN,245737
2017,12/31/2017,"Minneapolis-St Paul, MN",MN,246371
2018,1/31/2018,"Minneapolis-St Paul, MN",MN,246248
2018,2/28/2018,"Minneapolis-St Paul, MN",MN,247844
2018,3/31/2018,"Minneapolis-St Paul, MN",MN,250378
2018,4/30/2018,"Minneapolis-St Paul, MN",MN,255400
2018,5/31/2018,"Minneapolis-St Paul, MN",MN,260550
2018,6/30/2018,"Minneapolis-St Paul, MN",MN,263050
2018,7/31/2018,"Minneapolis-St Paul, MN",MN,265150
2018,8/31/2018,"Minneapolis-St Paul, MN",MN,265000
2018,9/30/2018,"Minneapolis-St Paul, MN",MN,264667
2018,10/31/2018,"Minneapolis-St Paul, MN",MN,264667
2018,11/30/2018,"Minneapolis-St Paul, MN",MN,265650
2018,12/31/2018,"Minneapolis-St Paul, MN",MN,265150
2019,1/31/2019,"Minneapolis-St Paul, MN",MN,263467
2019,2/28/2019,"Minneapolis-St Paul, MN",MN,262300
2019,3/31/2019,"Minneapolis-St Paul, MN",MN,267217
2019,4/30/2019,"Minneapolis-St Paul, MN",MN,273867
2019,5/31/2019,"Minneapolis-St Paul, MN",MN,280717
2019,6/30/2019,"Minneapolis-St Paul, MN",MN,283800
2019,7/31/2019,"Minneapolis-St Paul, MN",MN,285167
2019,8/31/2019,"Minneapolis-St Paul, MN",MN,285167
2019,9/30/2019,"Minneapolis-St Paul, MN",MN,283000
2019,10/31/2019,"Minneapolis-St Paul, MN",MN,281633
2019,11/30/2019,"Minneapolis-St Paul, MN",MN,280967
2019,12/31/2019,"Minneapolis-St Paul, MN",MN,280933
2017,1/31/2017,"St. Louis, MO",MO,166967
2017,2/28/2017,"St. Louis, MO",MO,165967
2017,3/31/2017,"St. Louis, MO",MO,165333
2017,4/30/2017,"St. Louis, MO",MO,167333
2017,5/31/2017,"St. Louis, MO",MO,172967
2017,6/30/2017,"St. Louis, MO",MO,178967
2017,7/31/2017,"St. Louis, MO",MO,183633
2017,8/31/2017,"St. Louis, MO",MO,183000
2017,9/30/2017,"St. Louis, MO",MO,181000
2017,10/31/2017,"St. Louis, MO",MO,176833
2017,11/30/2017,"St. Louis, MO",MO,176833
2017,12/31/2017,"St. Louis, MO",MO,175500
2018,1/31/2018,"St. Louis, MO",MO,173333
2018,2/28/2018,"St. Louis, MO",MO,171417
2018,3/31/2018,"St. Louis, MO",MO,171083
2018,4/30/2018,"St. Louis, MO",MO,175750
2018,5/31/2018,"St. Louis, MO",MO,181333
2018,6/30/2018,"St. Louis, MO",MO,186500
2018,7/31/2018,"St. Louis, MO",MO,189500
2018,8/31/2018,"St. Louis, MO",MO,188500
2018,9/30/2018,"St. Louis, MO",MO,184967
2018,10/31/2018,"St. Louis, MO",MO,180832
2018,11/30/2018,"St. Louis, MO",MO,177332
2018,12/31/2018,"St. Louis, MO",MO,178032
2019,1/31/2019,"St. Louis, MO",MO,177500
2019,2/28/2019,"St. Louis, MO",MO,177042
2019,3/31/2019,"St. Louis, MO",MO,176375
2019,4/30/2019,"St. Louis, MO",MO,178708
2019,5/31/2019,"St. Louis, MO",MO,185667
2019,6/30/2019,"St. Louis, MO",MO,194000
2019,7/31/2019,"St. Louis, MO",MO,198333
2019,8/31/2019,"St. Louis, MO",MO,199917
2019,9/30/2019,"St. Louis, MO",MO,193250
2019,10/31/2019,"St. Louis, MO",MO,191583
2019,11/30/2019,"St. Louis, MO",MO,188333
2019,12/31/2019,"St. Louis, MO",MO,189667
2017,1/31/2017,"Kansas City, MO",MO,182167
2017,2/28/2017,"Kansas City, MO",MO,183500
2017,3/31/2017,"Kansas City, MO",MO,184500
2017,4/30/2017,"Kansas City, MO",MO,190000
2017,5/31/2017,"Kansas City, MO",MO,197833
2017,6/30/2017,"Kansas City, MO",MO,207000
2017,7/31/2017,"Kansas City, MO",MO,211833
2017,8/31/2017,"Kansas City, MO",MO,210833
2017,9/30/2017,"Kansas City, MO",MO,205333
2017,10/31/2017,"Kansas City, MO",MO,200333
2017,11/30/2017,"Kansas City, MO",MO,198333
2017,12/31/2017,"Kansas City, MO",MO,198333
2018,1/31/2018,"Kansas City, MO",MO,201000
2018,2/28/2018,"Kansas City, MO",MO,201000
2018,3/31/2018,"Kansas City, MO",MO,204333
2018,4/30/2018,"Kansas City, MO",MO,208333
2018,5/31/2018,"Kansas City, MO",MO,215333
2018,6/30/2018,"Kansas City, MO",MO,220333
2018,7/31/2018,"Kansas City, MO",MO,222000
2018,8/31/2018,"Kansas City, MO",MO,219667
2018,9/30/2018,"Kansas City, MO",MO,213333
2018,10/31/2018,"Kansas City, MO",MO,210673
2018,11/30/2018,"Kansas City, MO",MO,209673
2018,12/31/2018,"Kansas City, MO",MO,209656
2019,1/31/2019,"Kansas City, MO",MO,208483
2019,2/28/2019,"Kansas City, MO",MO,206483
2019,3/31/2019,"Kansas City, MO",MO,210333
2019,4/30/2019,"Kansas City, MO",MO,216817
2019,5/31/2019,"Kansas City, MO",MO,226817
2019,6/30/2019,"Kansas City, MO",MO,233650
2019,7/31/2019,"Kansas City, MO",MO,235000
2019,8/31/2019,"Kansas City, MO",MO,233308
2019,9/30/2019,"Kansas City, MO",MO,228308
2019,10/31/2019,"Kansas City, MO",MO,222975
2019,11/30/2019,"Kansas City, MO",MO,219667
2019,12/31/2019,"Kansas City, MO",MO,220333
2017,1/31/2017,"Jackson, MS",MS,163800
2017,2/28/2017,"Jackson, MS",MS,160500
2017,3/31/2017,"Jackson, MS",MS,162450
2017,4/30/2017,"Jackson, MS",MS,170783
2017,5/31/2017,"Jackson, MS",MS,178950
2017,6/30/2017,"Jackson, MS",MS,182500
2017,7/31/2017,"Jackson, MS",MS,184712
2017,8/31/2017,"Jackson, MS",MS,182545
2017,9/30/2017,"Jackson, MS",MS,180878
2017,10/31/2017,"Jackson, MS",MS,179000
2017,11/30/2017,"Jackson, MS",MS,174500
2017,12/31/2017,"Jackson, MS",MS,169467
2018,1/31/2018,"Jackson, MS",MS,166467
2018,2/28/2018,"Jackson, MS",MS,166117
2018,3/31/2018,"Jackson, MS",MS,169467
2018,4/30/2018,"Jackson, MS",MS,173383
2018,5/31/2018,"Jackson, MS",MS,179567
2018,6/30/2018,"Jackson, MS",MS,185333
2018,7/31/2018,"Jackson, MS",MS,189050
2018,8/31/2018,"Jackson, MS",MS,190217
2018,9/30/2018,"Jackson, MS",MS,188700
2018,10/31/2018,"Jackson, MS",MS,187817
2018,11/30/2018,"Jackson, MS",MS,188288
2018,12/31/2018,"Jackson, MS",MS,184955
2019,1/31/2019,"Jackson, MS",MS,181872
2019,2/28/2019,"Jackson, MS",MS,177152
2019,3/31/2019,"Jackson, MS",MS,179035
2019,4/30/2019,"Jackson, MS",MS,182202
2019,5/31/2019,"Jackson, MS",MS,186950
2019,6/30/2019,"Jackson, MS",MS,191833
2019,7/31/2019,"Jackson, MS",MS,193333
2019,8/31/2019,"Jackson, MS",MS,195000
2019,9/30/2019,"Jackson, MS",MS,190417
2019,10/31/2019,"Jackson, MS",MS,188083
2019,11/30/2019,"Jackson, MS",MS,185217
2019,12/31/2019,"Jackson, MS",MS,188467
2017,1/31/2017,"Raleigh, NC",NC,252583
2017,2/28/2017,"Raleigh, NC",NC,251583
2017,3/31/2017,"Raleigh, NC",NC,253000
2017,4/30/2017,"Raleigh, NC",NC,257333
2017,5/31/2017,"Raleigh, NC",NC,265000
2017,6/30/2017,"Raleigh, NC",NC,269333
2017,7/31/2017,"Raleigh, NC",NC,270167
2017,8/31/2017,"Raleigh, NC",NC,268500
2017,9/30/2017,"Raleigh, NC",NC,264833
2017,10/31/2017,"Raleigh, NC",NC,264333
2017,11/30/2017,"Raleigh, NC",NC,266000
2017,12/31/2017,"Raleigh, NC",NC,270333
2018,1/31/2018,"Raleigh, NC",NC,269667
2018,2/28/2018,"Raleigh, NC",NC,270833
2018,3/31/2018,"Raleigh, NC",NC,270833
2018,4/30/2018,"Raleigh, NC",NC,276500
2018,5/31/2018,"Raleigh, NC",NC,279167
2018,6/30/2018,"Raleigh, NC",NC,282500
2018,7/31/2018,"Raleigh, NC",NC,283667
2018,8/31/2018,"Raleigh, NC",NC,283167
2018,9/30/2018,"Raleigh, NC",NC,281667
2018,10/31/2018,"Raleigh, NC",NC,279417
2018,11/30/2018,"Raleigh, NC",NC,281083
2018,12/31/2018,"Raleigh, NC",NC,281883
2019,1/31/2019,"Raleigh, NC",NC,283967
2019,2/28/2019,"Raleigh, NC",NC,284300
2019,3/31/2019,"Raleigh, NC",NC,286667
2019,4/30/2019,"Raleigh, NC",NC,290333
2019,5/31/2019,"Raleigh, NC",NC,292967
2019,6/30/2019,"Raleigh, NC",NC,294967
2019,7/31/2019,"Raleigh, NC",NC,295467
2019,8/31/2019,"Raleigh, NC",NC,294833
2019,9/30/2019,"Raleigh, NC",NC,292833
2019,10/31/2019,"Raleigh, NC",NC,291883
2019,11/30/2019,"Raleigh, NC",NC,292050
2019,12/31/2019,"Raleigh, NC",NC,293717
2017,1/31/2017,"Charlotte, NC",NC,217583
2017,2/28/2017,"Charlotte, NC",NC,212500
2017,3/31/2017,"Charlotte, NC",NC,214667
2017,4/30/2017,"Charlotte, NC",NC,221417
2017,5/31/2017,"Charlotte, NC",NC,228000
2017,6/30/2017,"Charlotte, NC",NC,234667
2017,7/31/2017,"Charlotte, NC",NC,237667
2017,8/31/2017,"Charlotte, NC",NC,238300
2017,9/30/2017,"Charlotte, NC",NC,233200
2017,10/31/2017,"Charlotte, NC",NC,229867
2017,11/30/2017,"Charlotte, NC",NC,230567
2017,12/31/2017,"Charlotte, NC",NC,235667
2018,1/31/2018,"Charlotte, NC",NC,234167
2018,2/28/2018,"Charlotte, NC",NC,234335
2018,3/31/2018,"Charlotte, NC",NC,232002
2018,4/30/2018,"Charlotte, NC",NC,238502
2018,5/31/2018,"Charlotte, NC",NC,242667
2018,6/30/2018,"Charlotte, NC",NC,249167
2018,7/31/2018,"Charlotte, NC",NC,249833
2018,8/31/2018,"Charlotte, NC",NC,251500
2018,9/30/2018,"Charlotte, NC",NC,245667
2018,10/31/2018,"Charlotte, NC",NC,244408
