Year,Date,RegionName,StateName,median_housing_price,median_income
2019,7/31/2019,"San Diego, CA",CA,588333,80440
2019,8/31/2019,"San Diego, CA",CA,592500,80440
2019,9/30/2019,"San Diego, CA",CA,584167,80440
2019,10/31/2019,"San Diego, CA",CA,584833,80440
2019,11/30/2019,"San Diego, CA",CA,587333,80440
2019,12/31/2019,"San Diego, CA",CA,589000,80440
2019,1/31/2019,"Sacramento, CA",CA,399083,80440
2019,2/28/2019,"Sacramento, CA",CA,398167,80440
2019,3/31/2019,"Sacramento, CA",CA,401500,80440
2019,4/30/2019,"Sacramento, CA",CA,411667,80440
2019,5/31/2019,"Sacramento, CA",CA,418333,80440
2019,6/30/2019,"Sacramento, CA",CA,425000,80440
2019,7/31/2019,"Sacramento, CA",CA,427405,80440
2019,8/31/2019,"Sacramento, CA",CA,427405,80440
2019,9/30/2019,"Sacramento, CA",CA,424072,80440
2019,10/31/2019,"Sacramento, CA",CA,420000,80440
2019,11/30/2019,"Sacramento, CA",CA,419917,80440
2019,12/31/2019,"Sacramento, CA",CA,421583,80440
2019,1/31/2019,"Bakersfield, CA",CA,230083,80440
2019,2/28/2019,"Bakersfield, CA",CA,230000,80440
2019,3/31/2019,"Bakersfield, CA",CA,233750,80440
2019,4/30/2019,"Bakersfield, CA",CA,237083,80440
2019,5/31/2019,"Bakersfield, CA",CA,242083,80440
2019,6/30/2019,"Bakersfield, CA",CA,246667,80440
2019,7/31/2019,"Bakersfield, CA",CA,250000,80440
2019,8/31/2019,"Bakersfield, CA",CA,251667,80440
2019,9/30/2019,"Bakersfield, CA",CA,250000,80440
2019,10/31/2019,"Bakersfield, CA",CA,250333,80440
2019,11/30/2019,"Bakersfield, CA",CA,251183,80440
2019,12/31/2019,"Bakersfield, CA",CA,251183,80440
2019,1/31/2019,"San Francisco, CA",CA,759833,80440
2019,2/28/2019,"San Francisco, CA",CA,748167,80440
2019,3/31/2019,"San Francisco, CA",CA,755167,80440
2019,4/30/2019,"San Francisco, CA",CA,795000,80440
2019,5/31/2019,"San Francisco, CA",CA,823333,80440
2019,6/30/2019,"San Francisco, CA",CA,841667,80440
2019,7/31/2019,"San Francisco, CA",CA,831667,80440
2019,8/31/2019,"San Francisco, CA",CA,809083,80440
2019,9/30/2019,"San Francisco, CA",CA,786583,80440
2019,10/31/2019,"San Francisco, CA",CA,792083,80440
2019,11/30/2019,"San Francisco, CA",CA,798000,80440
2019,12/31/2019,"San Francisco, CA",CA,800500,80440
2019,1/31/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,631998,80440
2019,2/28/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,628167,80440
2019,3/31/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,633167,80440
2019,4/30/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,644333,80440
2019,5/31/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,649167,80440
2019,6/30/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,653833,80440
2019,7/31/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,661000,80440
2019,8/31/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,663000,80440
2019,9/30/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,663167,80440
2019,10/31/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,656500,80440
2019,11/30/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,656833,80440
2019,12/31/2019,"Los Angeles-Long Beach-Anaheim, CA",CA,658667,80440
2017,1/31/2017,"Denver, CO",CO,361500,69117
2017,2/28/2017,"Denver, CO",CO,364677,69117
2017,3/31/2017,"Denver, CO",CO,370086,69117
2017,4/30/2017,"Denver, CO",CO,378886,69117
2017,5/31/2017,"Denver, CO",CO,385348,69117
2017,6/30/2017,"Denver, CO",CO,390906,69117
2017,7/31/2017,"Denver, CO",CO,391439,69117
2017,8/31/2017,"Denver, CO",CO,389133,69117
2017,9/30/2017,"Denver, CO",CO,382833,69117
2017,10/31/2017,"Denver, CO",CO,381333,69117
2017,11/30/2017,"Denver, CO",CO,381333,69117
2017,12/31/2017,"Denver, CO",CO,387333,69117
2017,1/31/2017,"Fort Collins, CO",CO,342373,69117
2017,2/28/2017,"Fort Collins, CO",CO,345339,69117
2017,3/31/2017,"Fort Collins, CO",CO,344806,69117
2017,4/30/2017,"Fort Collins, CO",CO,347246,69117
2017,5/31/2017,"Fort Collins, CO",CO,347929,69117
2017,6/30/2017,"Fort Collins, CO",CO,351463,69117
2017,7/31/2017,"Fort Collins, CO",CO,354650,69117
2017,8/31/2017,"Fort Collins, CO",CO,355779,69117
2017,9/30/2017,"Fort Collins, CO",CO,351112,69117
2017,10/31/2017,"Fort Collins, CO",CO,354412,69117
2017,11/30/2017,"Fort Collins, CO",CO,356800,69117
2017,12/31/2017,"Fort Collins, CO",CO,363467,69117
2017,1/31/2017,"Colorado Springs, CO",CO,266833,69117
2017,2/28/2017,"Colorado Springs, CO",CO,268742,69117
2017,3/31/2017,"Colorado Springs, CO",CO,270575,69117
2017,4/30/2017,"Colorado Springs, CO",CO,272075,69117
2017,5/31/2017,"Colorado Springs, CO",CO,276833,69117
2017,6/30/2017,"Colorado Springs, CO",CO,281833,69117
2017,7/31/2017,"Colorado Springs, CO",CO,281000,69117
2017,8/31/2017,"Colorado Springs, CO",CO,281500,69117
2017,9/30/2017,"Colorado Springs, CO",CO,278800,69117
2017,10/31/2017,"Colorado Springs, CO",CO,280133,69117
2017,11/30/2017,"Colorado Springs, CO",CO,282967,69117
2017,12/31/2017,"Colorado Springs, CO",CO,285667,69117
2018,1/31/2018,"Denver, CO",CO,391727,71953
2018,2/28/2018,"Denver, CO",CO,401394,71953
2018,3/31/2018,"Denver, CO",CO,406890,71953
2018,4/30/2018,"Denver, CO",CO,415830,71953
2018,5/31/2018,"Denver, CO",CO,421163,71953
2018,6/30/2018,"Denver, CO",CO,425191,71953
2018,7/31/2018,"Denver, CO",CO,423525,71953
2018,8/31/2018,"Denver, CO",CO,420858,71953
2018,9/30/2018,"Denver, CO",CO,415333,71953
2018,10/31/2018,"Denver, CO",CO,412340,71953
2018,11/30/2018,"Denver, CO",CO,410007,71953
2018,12/31/2018,"Denver, CO",CO,410340,71953
2018,1/31/2018,"Fort Collins, CO",CO,366833,71953
2018,2/28/2018,"Fort Collins, CO",CO,370750,71953
2018,3/31/2018,"Fort Collins, CO",CO,377041,71953
2018,4/30/2018,"Fort Collins, CO",CO,377571,71953
2018,5/31/2018,"Fort Collins, CO",CO,383154,71953
2018,6/30/2018,"Fort Collins, CO",CO,384299,71953
2018,7/31/2018,"Fort Collins, CO",CO,386445,71953
2018,8/31/2018,"Fort Collins, CO",CO,382928,71953
2018,9/30/2018,"Fort Collins, CO",CO,382458,71953
2018,10/31/2018,"Fort Collins, CO",CO,381450,71953
2018,11/30/2018,"Fort Collins, CO",CO,385300,71953
2018,12/31/2018,"Fort Collins, CO",CO,384333,71953
2018,1/31/2018,"Colorado Springs, CO",CO,288300,71953
2018,2/28/2018,"Colorado Springs, CO",CO,291615,71953
2018,3/31/2018,"Colorado Springs, CO",CO,296365,71953
2018,4/30/2018,"Colorado Springs, CO",CO,301748,71953
2018,5/31/2018,"Colorado Springs, CO",CO,306708,71953
2018,6/30/2018,"Colorado Springs, CO",CO,313625,71953
2018,7/31/2018,"Colorado Springs, CO",CO,316120,71953
2018,8/31/2018,"Colorado Springs, CO",CO,315328,71953
2018,9/30/2018,"Colorado Springs, CO",CO,311662,71953
2018,10/31/2018,"Colorado Springs, CO",CO,307817,71953
2018,11/30/2018,"Colorado Springs, CO",CO,305333,71953
2018,12/31/2018,"Colorado Springs, CO",CO,304000,71953
2019,1/31/2019,"Denver, CO",CO,408539,77127
2019,2/28/2019,"Denver, CO",CO,408206,77127
2019,3/31/2019,"Denver, CO",CO,411539,77127
2019,4/30/2019,"Denver, CO",CO,418000,77127
2019,5/31/2019,"Denver, CO",CO,425917,77127
2019,6/30/2019,"Denver, CO",CO,428917,77127
2019,7/31/2019,"Denver, CO",CO,431917,77127
2019,8/31/2019,"Denver, CO",CO,430667,77127
2019,9/30/2019,"Denver, CO",CO,427667,77127
2019,10/31/2019,"Denver, CO",CO,425700,77127
2019,11/30/2019,"Denver, CO",CO,424367,77127
2019,12/31/2019,"Denver, CO",CO,424367,77127
2019,1/31/2019,"Fort Collins, CO",CO,387633,77127
2019,2/28/2019,"Fort Collins, CO",CO,386950,77127
2019,3/31/2019,"Fort Collins, CO",CO,389283,77127
2019,4/30/2019,"Fort Collins, CO",CO,389117,77127
2019,5/31/2019,"Fort Collins, CO",CO,393133,77127
2019,6/30/2019,"Fort Collins, CO",CO,397083,77127
2019,7/31/2019,"Fort Collins, CO",CO,397283,77127
2019,8/31/2019,"Fort Collins, CO",CO,395950,77127
2019,9/30/2019,"Fort Collins, CO",CO,392142,77127
2019,10/31/2019,"Fort Collins, CO",CO,391475,77127
2019,11/30/2019,"Fort Collins, CO",CO,389475,77127
2019,12/31/2019,"Fort Collins, CO",CO,391000,77127
2019,1/31/2019,"Colorado Springs, CO",CO,303928,77127
2019,2/28/2019,"Colorado Springs, CO",CO,307260,77127
2019,3/31/2019,"Colorado Springs, CO",CO,310593,77127
2019,4/30/2019,"Colorado Springs, CO",CO,319082,77127
2019,5/31/2019,"Colorado Springs, CO",CO,322117,77127
2019,6/30/2019,"Colorado Springs, CO",CO,326283,77127
2019,7/31/2019,"Colorado Springs, CO",CO,325533,77127
2019,8/31/2019,"Colorado Springs, CO",CO,325833,77127
2019,9/30/2019,"Colorado Springs, CO",CO,325667,77127
2019,10/31/2019,"Colorado Springs, CO",CO,327167,77127
2019,11/30/2019,"Colorado Springs, CO",CO,327167,77127
2019,12/31/2019,"Colorado Springs, CO",CO,327167,77127
2017,1/31/2017,"Hartford, CT",CT,211333,74168
2017,2/28/2017,"Hartford, CT",CT,208000,74168
2017,3/31/2017,"Hartford, CT",CT,208667,74168
2017,4/30/2017,"Hartford, CT",CT,211000,74168
2017,5/31/2017,"Hartford, CT",CT,218667,74168
2017,6/30/2017,"Hartford, CT",CT,227300,74168
2017,7/31/2017,"Hartford, CT",CT,233408,74168
2017,8/31/2017,"Hartford, CT",CT,235892,74168
2017,9/30/2017,"Hartford, CT",CT,229258,74168
2017,10/31/2017,"Hartford, CT",CT,223483,74168
2017,11/30/2017,"Hartford, CT",CT,215667,74168
2017,12/31/2017,"Hartford, CT",CT,214333,74168
2017,1/31/2017,"Stamford, CT",CT,395000,74168
2017,2/28/2017,"Stamford, CT",CT,391667,74168
2017,3/31/2017,"Stamford, CT",CT,388333,74168
2017,4/30/2017,"Stamford, CT",CT,391000,74168
2017,5/31/2017,"Stamford, CT",CT,408667,74168
2017,6/30/2017,"Stamford, CT",CT,428812,74168
2017,7/31/2017,"Stamford, CT",CT,428646,74168
2017,8/31/2017,"Stamford, CT",CT,425479,74168
2017,9/30/2017,"Stamford, CT",CT,419500,74168
2017,10/31/2017,"Stamford, CT",CT,403667,74168
2017,11/30/2017,"Stamford, CT",CT,395833,74168
2017,12/31/2017,"Stamford, CT",CT,390000,74168
2017,1/31/2017,"New Haven, CT",CT,208333,74168
2017,2/28/2017,"New Haven, CT",CT,206333,74168
2017,3/31/2017,"New Haven, CT",CT,201333,74168
2017,4/30/2017,"New Haven, CT",CT,196250,74168
2017,5/31/2017,"New Haven, CT",CT,201250,74168
2017,6/30/2017,"New Haven, CT",CT,216250,74168
2017,7/31/2017,"New Haven, CT",CT,227667,74168
2017,8/31/2017,"New Haven, CT",CT,232667,74168
2017,9/30/2017,"New Haven, CT",CT,223771,74168
2017,10/31/2017,"New Haven, CT",CT,219438,74168
2017,11/30/2017,"New Haven, CT",CT,212771,74168
2017,12/31/2017,"New Haven, CT",CT,211000,74168
2018,1/31/2018,"Hartford, CT",CT,211333,76348
2018,2/28/2018,"Hartford, CT",CT,213967,76348
2018,3/31/2018,"Hartford, CT",CT,216967,76348
2018,4/30/2018,"Hartford, CT",CT,222217,76348
2018,5/31/2018,"Hartford, CT",CT,224917,76348
2018,6/30/2018,"Hartford, CT",CT,231000,76348
2018,7/31/2018,"Hartford, CT",CT,236883,76348
2018,8/31/2018,"Hartford, CT",CT,242700,76348
2018,9/30/2018,"Hartford, CT",CT,234950,76348
2018,10/31/2018,"Hartford, CT",CT,227483,76348
2018,11/30/2018,"Hartford, CT",CT,216667,76348
2018,12/31/2018,"Hartford, CT",CT,216667,76348
2018,1/31/2018,"Stamford, CT",CT,397833,76348
2018,2/28/2018,"Stamford, CT",CT,396250,76348
2018,3/31/2018,"Stamford, CT",CT,385417,76348
2018,4/30/2018,"Stamford, CT",CT,387750,76348
2018,5/31/2018,"Stamford, CT",CT,394333,76348
2018,6/30/2018,"Stamford, CT",CT,423167,76348
2018,7/31/2018,"Stamford, CT",CT,438000,76348
2018,8/31/2018,"Stamford, CT",CT,444667,76348
2018,9/30/2018,"Stamford, CT",CT,418833,76348
2018,10/31/2018,"Stamford, CT",CT,392167,76348
2018,11/30/2018,"Stamford, CT",CT,378800,76348
2018,12/31/2018,"Stamford, CT",CT,384967,76348
2018,1/31/2018,"New Haven, CT",CT,212667,76348
2018,2/28/2018,"New Haven, CT",CT,207667,76348
2018,3/31/2018,"New Haven, CT",CT,207500,76348
2018,4/30/2018,"New Haven, CT",CT,207500,76348
2018,5/31/2018,"New Haven, CT",CT,217917,76348
2018,6/30/2018,"New Haven, CT",CT,230417,76348
2018,7/31/2018,"New Haven, CT",CT,236750,76348
2018,8/31/2018,"New Haven, CT",CT,240667,76348
2018,9/30/2018,"New Haven, CT",CT,232333,76348
2018,10/31/2018,"New Haven, CT",CT,228583,76348
2018,11/30/2018,"New Haven, CT",CT,218417,76348
2018,12/31/2018,"New Haven, CT",CT,217750,76348
2019,1/31/2019,"Hartford, CT",CT,212667,78833
2019,2/28/2019,"Hartford, CT",CT,209333,78833
2019,3/31/2019,"Hartford, CT",CT,208333,78833
2019,4/30/2019,"Hartford, CT",CT,214000,78833
2019,5/31/2019,"Hartford, CT",CT,224000,78833
2019,6/30/2019,"Hartford, CT",CT,231917,78833
2019,7/31/2019,"Hartford, CT",CT,237583,78833
2019,8/31/2019,"Hartford, CT",CT,239250,78833
2019,9/30/2019,"Hartford, CT",CT,234000,78833
2019,10/31/2019,"Hartford, CT",CT,227917,78833
2019,11/30/2019,"Hartford, CT",CT,226150,78833
2019,12/31/2019,"Hartford, CT",CT,226117,78833
2019,1/31/2019,"Stamford, CT",CT,389967,78833
2019,2/28/2019,"Stamford, CT",CT,376667,78833
2019,3/31/2019,"Stamford, CT",CT,366667,78833
2019,4/30/2019,"Stamford, CT",CT,368333,78833
2019,5/31/2019,"Stamford, CT",CT,388667,78833
2019,6/30/2019,"Stamford, CT",CT,412167,78833
2019,7/31/2019,"Stamford, CT",CT,427167,78833
2019,8/31/2019,"Stamford, CT",CT,431833,78833
2019,9/30/2019,"Stamford, CT",CT,418333,78833
2019,10/31/2019,"Stamford, CT",CT,393333,78833
2019,11/30/2019,"Stamford, CT",CT,383333,78833
2019,12/31/2019,"Stamford, CT",CT,379983,78833
2019,1/31/2019,"New Haven, CT",CT,210500,78833
2019,2/28/2019,"New Haven, CT",CT,212150,78833
2019,3/31/2019,"New Haven, CT",CT,209483,78833
2019,4/30/2019,"New Haven, CT",CT,212483,78833
2019,5/31/2019,"New Haven, CT",CT,218333,78833
2019,6/30/2019,"New Haven, CT",CT,230333,78833
2019,7/31/2019,"New Haven, CT",CT,238667,78833
2019,8/31/2019,"New Haven, CT",CT,240500,78833
2019,9/30/2019,"New Haven, CT",CT,235167,78833
2019,10/31/2019,"New Haven, CT",CT,231500,78833
2019,11/30/2019,"New Haven, CT",CT,226575,78833
2019,12/31/2019,"New Haven, CT",CT,224908,78833
2017,1/31/2017,"Washington, DC",DC,379942,
2017,2/28/2017,"Washington, DC",DC,378775,
2017,3/31/2017,"Washington, DC",DC,373667,
2017,4/30/2017,"Washington, DC",DC,381998,
2017,5/31/2017,"Washington, DC",DC,394665,
2017,6/30/2017,"Washington, DC",DC,406332,
2017,7/31/2017,"Washington, DC",DC,409667,
2017,8/31/2017,"Washington, DC",DC,406633,
2017,9/30/2017,"Washington, DC",DC,398300,
2017,10/31/2017,"Washington, DC",DC,389300,
2017,11/30/2017,"Washington, DC",DC,385083,
2017,12/31/2017,"Washington, DC",DC,390083,
2018,1/31/2018,"Washington, DC",DC,389083,
2018,2/28/2018,"Washington, DC",DC,388333,
2018,3/31/2018,"Washington, DC",DC,388333,
2018,4/30/2018,"Washington, DC",DC,399000,
2018,5/31/2018,"Washington, DC",DC,410633,
2018,6/30/2018,"Washington, DC",DC,417300,
2018,7/31/2018,"Washington, DC",DC,419416,
2018,8/31/2018,"Washington, DC",DC,416114,
2018,9/30/2018,"Washington, DC",DC,409114,
2018,10/31/2018,"Washington, DC",DC,401332,
2018,11/30/2018,"Washington, DC",DC,397967,
2018,12/31/2018,"Washington, DC",DC,401633,
2019,1/31/2019,"Washington, DC",DC,399128,
2019,2/28/2019,"Washington, DC",DC,398494,
2019,3/31/2019,"Washington, DC",DC,398828,
2019,4/30/2019,"Washington, DC",DC,409667,
2019,5/31/2019,"Washington, DC",DC,420333,
2019,6/30/2019,"Washington, DC",DC,426158,
2019,7/31/2019,"Washington, DC",DC,427825,
2019,8/31/2019,"Washington, DC",DC,424792,
2019,9/30/2019,"Washington, DC",DC,415300,
2019,10/31/2019,"Washington, DC",DC,408553,
2019,11/30/2019,"Washington, DC",DC,408253,
2019,12/31/2019,"Washington, DC",DC,414920,
2017,1/31/2017,"Tampa, FL",FL,193872,52594
2017,2/28/2017,"Tampa, FL",FL,192206,52594
2017,3/31/2017,"Tampa, FL",FL,192633,52594
2017,4/30/2017,"Tampa, FL",FL,196300,52594
2017,5/31/2017,"Tampa, FL",FL,201967,52594
2017,6/30/2017,"Tampa, FL",FL,206667,52594
2017,7/31/2017,"Tampa, FL",FL,211833,52594
2017,8/31/2017,"Tampa, FL",FL,212833,52594
2017,9/30/2017,"Tampa, FL",FL,211500,52594
2017,10/31/2017,"Tampa, FL",FL,208333,52594
2017,11/30/2017,"Tampa, FL",FL,210000,52594
2017,12/31/2017,"Tampa, FL",FL,211667,52594
2017,1/31/2017,"Orlando, FL",FL,228121,52594
2017,2/28/2017,"Orlando, FL",FL,227954,52594
2017,3/31/2017,"Orlando, FL",FL,230288,52594
2017,4/30/2017,"Orlando, FL",FL,233000,52594
2017,5/31/2017,"Orlando, FL",FL,234667,52594
2017,6/30/2017,"Orlando, FL",FL,237600,52594
2017,7/31/2017,"Orlando, FL",FL,238933,52594
2017,8/31/2017,"Orlando, FL",FL,240333,52594
2017,9/30/2017,"Orlando, FL",FL,240067,52594
2017,10/31/2017,"Orlando, FL",FL,240400,52594
2017,11/30/2017,"Orlando, FL",FL,241667,52594
2017,12/31/2017,"Orlando, FL",FL,241973,52594
2017,1/31/2017,"Lakeland, FL",FL,169967,52594
2017,2/28/2017,"Lakeland, FL",FL,167800,52594
2017,3/31/2017,"Lakeland, FL",FL,167333,52594
2017,4/30/2017,"Lakeland, FL",FL,167667,52594
2017,5/31/2017,"Lakeland, FL",FL,170500,52594
2017,6/30/2017,"Lakeland, FL",FL,175333,52594
2017,7/31/2017,"Lakeland, FL",FL,178333,52594
2017,8/31/2017,"Lakeland, FL",FL,179667,52594
2017,9/30/2017,"Lakeland, FL",FL,179267,52594
2017,10/31/2017,"Lakeland, FL",FL,179600,52594
2017,11/30/2017,"Lakeland, FL",FL,180600,52594
2017,12/31/2017,"Lakeland, FL",FL,182000,52594
2017,1/31/2017,"Fort Myers, FL",FL,217500,52594
2017,2/28/2017,"Fort Myers, FL",FL,216767,52594
2017,3/31/2017,"Fort Myers, FL",FL,218100,52594
2017,4/30/2017,"Fort Myers, FL",FL,220867,52594
2017,5/31/2017,"Fort Myers, FL",FL,224267,52594
2017,6/30/2017,"Fort Myers, FL",FL,223267,52594
2017,7/31/2017,"Fort Myers, FL",FL,221000,52594
2017,8/31/2017,"Fort Myers, FL",FL,219667,52594
2017,9/30/2017,"Fort Myers, FL",FL,220250,52594
2017,10/31/2017,"Fort Myers, FL",FL,218583,52594
2017,11/30/2017,"Fort Myers, FL",FL,217583,52594
2017,12/31/2017,"Fort Myers, FL",FL,217833,52594
2017,1/31/2017,"Jacksonville, FL",FL,210950,52594
2017,2/28/2017,"Jacksonville, FL",FL,209451,52594
2017,3/31/2017,"Jacksonville, FL",FL,208785,52594
2017,4/30/2017,"Jacksonville, FL",FL,215094,52594
2017,5/31/2017,"Jacksonville, FL",FL,221559,52594
2017,6/30/2017,"Jacksonville, FL",FL,226493,52594
2017,7/31/2017,"Jacksonville, FL",FL,231568,52594
2017,8/31/2017,"Jacksonville, FL",FL,228768,52594
2017,9/30/2017,"Jacksonville, FL",FL,227167,52594
2017,10/31/2017,"Jacksonville, FL",FL,223167,52594
2017,11/30/2017,"Jacksonville, FL",FL,224667,52594
2017,12/31/2017,"Jacksonville, FL",FL,228000,52594
2017,1/31/2017,"Daytona Beach, FL",FL,174550,52594
2017,2/28/2017,"Daytona Beach, FL",FL,172917,52594
2017,3/31/2017,"Daytona Beach, FL",FL,174583,52594
2017,4/30/2017,"Daytona Beach, FL",FL,179167,52594
2017,5/31/2017,"Daytona Beach, FL",FL,181992,52594
2017,6/30/2017,"Daytona Beach, FL",FL,186158,52594
2017,7/31/2017,"Daytona Beach, FL",FL,188658,52594
2017,8/31/2017,"Daytona Beach, FL",FL,192165,52594
2017,9/30/2017,"Daytona Beach, FL",FL,192665,52594
2017,10/31/2017,"Daytona Beach, FL",FL,193398,52594
2017,11/30/2017,"Daytona Beach, FL",FL,192700,52594
2017,12/31/2017,"Daytona Beach, FL",FL,193700,52594
2017,1/31/2017,"Miami-Fort Lauderdale, FL",FL,255000,52594
2017,2/28/2017,"Miami-Fort Lauderdale, FL",FL,253333,52594
2017,3/31/2017,"Miami-Fort Lauderdale, FL",FL,252367,52594
2017,4/30/2017,"Miami-Fort Lauderdale, FL",FL,256367,52594
2017,5/31/2017,"Miami-Fort Lauderdale, FL",FL,261333,52594
2017,6/30/2017,"Miami-Fort Lauderdale, FL",FL,269533,52594
2017,7/31/2017,"Miami-Fort Lauderdale, FL",FL,272867,52594
2017,8/31/2017,"Miami-Fort Lauderdale, FL",FL,276233,52594
2017,9/30/2017,"Miami-Fort Lauderdale, FL",FL,272333,52594
2017,10/31/2017,"Miami-Fort Lauderdale, FL",FL,268333,52594
2017,11/30/2017,"Miami-Fort Lauderdale, FL",FL,266667,52594
2017,12/31/2017,"Miami-Fort Lauderdale, FL",FL,267663,52594
2017,1/31/2017,"North Port-Sarasota-Bradenton, FL",FL,255000,52594
2017,2/28/2017,"North Port-Sarasota-Bradenton, FL",FL,255000,52594
2017,3/31/2017,"North Port-Sarasota-Bradenton, FL",FL,252500,52594
2017,4/30/2017,"North Port-Sarasota-Bradenton, FL",FL,254833,52594
2017,5/31/2017,"North Port-Sarasota-Bradenton, FL",FL,258167,52594
2017,6/30/2017,"North Port-Sarasota-Bradenton, FL",FL,260667,52594
2017,7/31/2017,"North Port-Sarasota-Bradenton, FL",FL,263333,52594
2017,8/31/2017,"North Port-Sarasota-Bradenton, FL",FL,265528,52594
2017,9/30/2017,"North Port-Sarasota-Bradenton, FL",FL,267191,52594
2017,10/31/2017,"North Port-Sarasota-Bradenton, FL",FL,271410,52594
2017,11/30/2017,"North Port-Sarasota-Bradenton, FL",FL,273413,52594
2017,12/31/2017,"North Port-Sarasota-Bradenton, FL",FL,276749,52594
2018,1/31/2018,"Tampa, FL",FL,211667,55462
2018,2/28/2018,"Tampa, FL",FL,209967,55462
2018,3/31/2018,"Tampa, FL",FL,210633,55462
2018,4/30/2018,"Tampa, FL",FL,214878,55462
2018,5/31/2018,"Tampa, FL",FL,218245,55462
2018,6/30/2018,"Tampa, FL",FL,222575,55462
2018,7/31/2018,"Tampa, FL",FL,224997,55462
2018,8/31/2018,"Tampa, FL",FL,226330,55462
2018,9/30/2018,"Tampa, FL",FL,224667,55462
2018,10/31/2018,"Tampa, FL",FL,223000,55462
2018,11/30/2018,"Tampa, FL",FL,224333,55462
2018,12/31/2018,"Tampa, FL",FL,225967,55462
2018,1/31/2018,"Orlando, FL",FL,245202,55462
2018,2/28/2018,"Orlando, FL",FL,245402,55462
2018,3/31/2018,"Orlando, FL",FL,245762,55462
2018,4/30/2018,"Orlando, FL",FL,245833,55462
2018,5/31/2018,"Orlando, FL",FL,248967,55462
2018,6/30/2018,"Orlando, FL",FL,251633,55462
2018,7/31/2018,"Orlando, FL",FL,253333,55462
2018,8/31/2018,"Orlando, FL",FL,254830,55462
2018,9/30/2018,"Orlando, FL",FL,255493,55462
2018,10/31/2018,"Orlando, FL",FL,255493,55462
2018,11/30/2018,"Orlando, FL",FL,255663,55462
2018,12/31/2018,"Orlando, FL",FL,256667,55462
2018,1/31/2018,"Lakeland, FL",FL,185300,55462
2018,2/28/2018,"Lakeland, FL",FL,187184,55462
2018,3/31/2018,"Lakeland, FL",FL,186851,55462
2018,4/30/2018,"Lakeland, FL",FL,185401,55462
2018,5/31/2018,"Lakeland, FL",FL,186517,55462
2018,6/30/2018,"Lakeland, FL",FL,189517,55462
2018,7/31/2018,"Lakeland, FL",FL,191000,55462
2018,8/31/2018,"Lakeland, FL",FL,194667,55462
2018,9/30/2018,"Lakeland, FL",FL,195448,55462
2018,10/31/2018,"Lakeland, FL",FL,197948,55462
2018,11/30/2018,"Lakeland, FL",FL,197615,55462
2018,12/31/2018,"Lakeland, FL",FL,199500,55462
2018,1/31/2018,"Fort Myers, FL",FL,220167,55462
2018,2/28/2018,"Fort Myers, FL",FL,223667,55462
2018,3/31/2018,"Fort Myers, FL",FL,226167,55462
2018,4/30/2018,"Fort Myers, FL",FL,231583,55462
2018,5/31/2018,"Fort Myers, FL",FL,232750,55462
2018,6/30/2018,"Fort Myers, FL",FL,232750,55462
2018,7/31/2018,"Fort Myers, FL",FL,231667,55462
2018,8/31/2018,"Fort Myers, FL",FL,231684,55462
2018,9/30/2018,"Fort Myers, FL",FL,230018,55462
2018,10/31/2018,"Fort Myers, FL",FL,227468,55462
2018,11/30/2018,"Fort Myers, FL",FL,227450,55462
2018,12/31/2018,"Fort Myers, FL",FL,230600,55462
2018,1/31/2018,"Jacksonville, FL",FL,228667,55462
2018,2/28/2018,"Jacksonville, FL",FL,231667,55462
2018,3/31/2018,"Jacksonville, FL",FL,232000,55462
2018,4/30/2018,"Jacksonville, FL",FL,236167,55462
2018,5/31/2018,"Jacksonville, FL",FL,238000,55462
2018,6/30/2018,"Jacksonville, FL",FL,243300,55462
2018,7/31/2018,"Jacksonville, FL",FL,246467,55462
2018,8/31/2018,"Jacksonville, FL",FL,247633,55462
2018,9/30/2018,"Jacksonville, FL",FL,243667,55462
2018,10/31/2018,"Jacksonville, FL",FL,241967,55462
2018,11/30/2018,"Jacksonville, FL",FL,243685,55462
2018,12/31/2018,"Jacksonville, FL",FL,247018,55462
2018,1/31/2018,"Daytona Beach, FL",FL,192930,55462
2018,2/28/2018,"Daytona Beach, FL",FL,195297,55462
2018,3/31/2018,"Daytona Beach, FL",FL,195960,55462
2018,4/30/2018,"Daytona Beach, FL",FL,200963,55462
2018,5/31/2018,"Daytona Beach, FL",FL,201963,55462
2018,6/30/2018,"Daytona Beach, FL",FL,204300,55462
2018,7/31/2018,"Daytona Beach, FL",FL,205333,55462
2018,8/31/2018,"Daytona Beach, FL",FL,208000,55462
2018,9/30/2018,"Daytona Beach, FL",FL,211000,55462
2018,10/31/2018,"Daytona Beach, FL",FL,211000,55462
2018,11/30/2018,"Daytona Beach, FL",FL,212667,55462
2018,12/31/2018,"Daytona Beach, FL",FL,213333,55462
