RegionID,SizeRank,RegionName,RegionType,StateName,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021
395053,50,"Salt Lake City, UT",Msa,UT,226583,229552,229818,229952,226983,224400,223183,223183,223850,225317,223633,221983,218292,218308,219308,219300,218717,214350,209717,204017,205700,207700,209317,206000,203083,201083,208208,215425,222083,218258,212958,206300,202567,195969,192469,188286,186883,186383,189333,193667,192954,187771,182854,180933,181117,178700,177000,175967,182300,188900,194183,193617,196183,195600,198250,199083,203567,203150,203150,203416,210083,217416,226650,228983,229317,225667,222317,220150,221150,221500,222550,223217,223883,227000,229000,235667,236483,236108,232775,232092,233300,234967,231833,231667,233233,242400,249900,253333,250833,247417,246383,246383,247267,244300,245217,245250,250917,255983,263317,268317,269000,265333,262567,262567,264489,267508,266502,270913,275661,287500,293000,294900,291733,287942,288879,292846,295637,295467,293732,300898,305243,313678,317011,322000,319983,316650,317467,317817,314483,311667,311667,316508,321508,329842,338333,343629,342795,341795,338508,340508,340758,342750,345583,351333,357000,358000,361667,367000,374667,379156,382239,384573,389732,393215
395031,51,"Rochester, NY",Msa,NY,113617,117433,121250,123667,125083,123583,120717,117800,116967,115167,115333,116167,117917,118583,120493,123577,124893,123483,121283,119967,118300,116817,115817,117233,119750,123750,125958,128292,128775,129150,126317,123408,120908,121408,119917,118417,117083,120333,123333,126967,126633,126967,125167,126467,124467,122717,118917,119250,120433,122567,125900,128600,132133,132800,132500,129000,126275,122942,120942,122967,125900,129000,131033,136100,139500,137500,131167,127333,127300,125967,124550,123333,124183,127266,130850,136333,135000,133550,130217,132883,131000,129333,125650,124317,124317,127000,132667,139233,141567,139200,135300,132633,134167,130708,129708,126417,129333,131583,137342,141883,144633,142967,139133,137300,136667,136333,134333,133333,134167,138910,143077,147744,148667,146167,143133,137467,136300,134000,134500,135500,137833,144833,150000,156167,155167,152500,148467,146133,144133,140833,138733,138733,141567,147000,155000,161500,163833,160750,155917,152083,151500,152000,148500,150500,155000,161667,163333,166667,173300,176633,176967,174667,174667,170000
394640,52,"Grand Rapids, MI",Msa,MI,129250,131583,133117,133533,134533,133000,131167,128800,126431,124265,122631,121667,121667,121667,121667,123667,123250,124900,124567,123283,119967,117300,117300,119967,120633,121600,122900,123567,122450,122783,124200,123550,120917,120167,122633,120967,119950,121617,123700,126467,124150,123733,119967,118938,119588,121605,118317,116833,115833,120833,126167,129333,131000,129833,129333,127527,127193,124360,123167,122500,126500,132000,135833,138333,139133,139633,137633,134300,132633,129967,129517,127850,130933,134750,139500,143750,144783,146367,145033,142333,137667,136650,136317,137983,141000,146637,151720,153720,155750,155333,153633,151300,149967,149333,148833,148500,151967,157467,163633,165833,166833,165667,166500,166133,165467,162933,162300,164967,171333,177667,181667,182000,181667,181000,179317,178317,176637,178320,177020,180367,183667,190800,195767,198892,199725,198925,197167,193500,190967,189633,190967,194000,200667,208000,213333,215000,214967,213267,211933,207967,207667,205000,208867,214867,221200,223000,224000,229667,233000,236333,235000,235000,232333,229000
395167,53,"Tucson, AZ",Msa,AZ,211833,210333,208000,208667,206863,201446,198780,193917,195000,194000,194667,192000,189667,189000,187175,184675,180342,178167,173993,172104,170438,175445,173333,172000,167667,168500,167505,168505,168672,170817,167935,170268,171202,169083,162750,156983,156983,156650,155593,151926,150260,147330,145997,144330,143333,142334,142334,145668,148667,151000,152119,153453,154453,157296,157263,159596,160567,162267,162837,162903,164053,164817,167325,169008,170991,169400,168900,169917,169667,170250,168250,170250,170333,172333,175333,180667,181833,181067,179400,176550,174950,172698,174382,175248,175000,175000,174917,177417,180417,181333,182083,180733,182400,181150,180833,178833,180000,181000,185750,188417,191717,188663,186360,185227,185530,186167,188150,191150,194483,196415,200082,201749,200000,201333,202333,206000,206000,203667,201667,200050,204683,208017,208800,208833,210167,212000,212750,215400,215150,216217,212900,214150,214000,219333,222667,226000,223667,223667,224533,223867,226200,224800,230133,232767,236783,236783,236817,241667,246667,251667,255000,258300,258300,261633
753924,54,"Urban Honolulu, HI",Msa,HI,424167,427833,434267,412667,432333,417233,423667,416983,441317,416850,393867,389367,411500,429833,423333,422333,416500,423167,425339,434006,428422,430583,424417,423417,421750,422417,427333,444000,458880,477214,465547,455000,444333,441333,441333,437000,435167,443500,425762,423928,413945,422717,427217,440533,446667,440500,438485,431685,442635,435650,449762,450370,447037,448258,448367,458367,454333,454333,446250,444583,454075,447825,461642,452150,477150,475000,476667,461167,464667,484667,490833,497000,485333,496333,501333,504667,498333,503667,492000,523333,518950,565617,535283,527833,497833,501750,501750,505083,521167,534333,539333,533000,533083,533083,547750,546333,554000,554833,565833,573167,569333,565000,561500,565667,567000,568833,562833,554100,545767,544267,564167,578168,584834,590668,603333,616667,611994,591328,574661,560000,554000,562333,568333,581000,579333,582667,583800,585538,575205,578077,571339,588005,582667,584727,588393,604227,610500,607167,593333,585833,584167,580833,590000,604000,620667,625667,620167,615167,619167,627333,624000,620000,621667,637500
395169,55,"Tulsa, OK",Msa,OK,120917,124917,127750,131067,132633,130800,129900,126667,126833,125167,126167,127250,127083,128083,129000,130833,130167,128833,127500,126833,125167,124833,122500,123333,125167,126833,130167,133333,136667,136250,132716,132716,133116,132650,129317,125833,124000,122333,125833,129000,135333,135167,135417,132417,133083,129917,128250,125250,127500,132500,135767,138267,138643,138210,138043,137083,138917,139917,137433,138267,139850,142917,144917,146667,148333,147967,144633,143300,143000,142000,140000,138333,140167,143833,146167,150333,151667,148333,146667,146633,150300,147133,145500,143833,148500,150667,155083,155083,154583,152358,150192,150008,147233,144550,142733,143817,145500,149500,152000,158000,157667,158184,153851,153851,153333,154667,153000,152617,153533,158367,161083,164833,164167,163500,161000,161333,161333,161167,160000,160667,161667,164333,166333,167000,167542,166376,166376,166333,164833,164333,161167,162833,165000,171667,176667,179967,176633,173473,170173,169840,172667,174333,178000,178333,181000,183000,187333,193500,198833,202833,202833,202167,201083,199750
394619,56,"Fresno, CA",Msa,CA,252667,248500,248500,240167,235000,227000,224417,219667,216250,203833,198417,193917,196583,195917,195167,194833,196667,198333,201000,201667,195000,186333,179000,182000,180083,182417,179417,180000,178333,179833,180833,177500,177000,167667,166000,160000,165000,163333,165000,166667,169667,169500,164500,161500,161667,163333,163167,160250,163583,167083,168500,168500,169167,172333,173333,171333,172667,169333,174000,174167,182667,184333,191167,196667,203167,204833,202667,207833,210500,211333,205250,209250,213250,217667,214417,215083,216750,220000,222417,220750,218417,220000,220000,222333,221667,226667,229500,232833,234500,233333,231000,234000,234250,234583,228583,230833,232833,235833,237667,240500,243167,245167,246333,247833,246500,243833,240333,242000,244000,249151,252818,259485,263667,266667,265583,267250,267917,265667,268083,266417,269750,268333,271667,275000,276000,273667,273667,273333,275000,273750,273750,278750,280167,281817,277817,279317,278583,280917,280750,283167,282883,283050,281383,280000,281667,283833,293833,303833,309417,310750,312417,314667,315000,313333
395238,57,"Worcester, MA",Msa,MA,237667,237333,238000,239000,238000,231333,225167,221167,218833,216167,210333,210667,212833,220000,217483,217817,217417,217933,216600,212600,212933,210600,208667,211667,216667,223750,230983,229317,230567,225000,228333,226667,220333,205333,198667,198333,206667,208333,215083,220083,221717,210967,204300,199333,197500,194167,189167,193300,194967,203300,211667,219000,219000,208750,203084,198817,202400,199800,204033,204033,210467,213833,222167,227333,233667,228667,224667,216333,215667,214833,214333,219167,218333,224133,228300,234950,236900,229900,226583,222167,221833,216833,217667,220000,225000,225767,233067,238067,242300,238150,237783,232783,231300,224167,222167,219733,222550,226217,234983,244667,251333,249167,245833,240333,240833,235800,237633,236300,242967,249967,259967,264983,269983,263317,260500,255500,258800,256633,251617,248317,250817,258800,272117,279617,281450,276467,268133,265000,260000,261633,256467,256133,257833,267983,277483,284150,287500,285000,283333,280000,280709,279042,273042,273333,278000,293333,300333,313667,318000,323667,320500,321290,319290,319457
394415,58,"Stamford, CT",Msa,CT,419583,434917,447500,480083,489250,471250,437887,405720,387387,367833,358500,358500,363500,370000,391667,413000,431333,422083,402417,385750,383333,398333,397500,399917,394917,406417,422833,451167,473000,464167,427500,409000,400667,399000,388333,385000,391667,408598,444432,455765,463833,443000,412500,366833,338500,337667,344333,346000,360167,384833,416500,438833,440667,423167,392500,379250,384250,371750,359833,344000,364000,391333,424667,448000,446667,430000,401000,381000,374333,382059,377059,365226,372267,393934,427434,440000,453333,434333,406150,384617,386950,384800,378583,365250,387250,412500,439167,445800,434967,419300,409667,394667,392000,378333,380000,375000,378333,386667,401667,411667,412500,407667,392667,386833,381667,395000,391667,388333,391000,408667,428812,428646,425479,419500,403667,395833,390000,397833,396250,385417,387750,394333,423167,438000,444667,418833,392167,378800,384967,389967,376667,366667,368333,388667,412167,427167,431833,418333,393333,383333,379983,398317,390317,388667,391967,416633,449133,467500,490833,494667,499667,484667,483333,473500
394312,59,"Albuquerque, NM",Msa,NM,185500,188979,193146,197643,194497,188663,183333,178500,177900,175400,177016,177616,178416,178267,178233,179267,178800,177167,174167,172000,170333,169667,168333,168841,169841,173141,174300,178100,178800,180133,178500,176333,175000,171167,170000,164967,164967,161933,163633,166283,166983,166909,164259,162059,159867,159533,160633,161200,162283,165717,169083,169000,166583,166533,165867,165617,163333,160333,159667,163000,165667,168917,166583,170250,173633,176600,173321,168354,169054,170633,171379,167712,167746,172000,174833,179832,179893,178393,175062,172900,174567,171900,169417,168583,171250,175133,180550,181883,184150,180567,180233,178000,176667,174823,171456,172873,175883,182250,186333,187500,186833,185808,185808,183808,182917,182083,182750,182833,185333,189167,192000,193667,194167,194667,192733,193067,189733,187333,185667,188333,196000,199360,203360,203360,205000,201667,198333,196650,198317,199467,199483,200508,205473,212723,220031,222250,221667,218333,218333,217333,218833,218150,220150,223408,227425,228092,229900,235567,243900,248000,249633,248658,250147,249513
394308,60,"Albany, NY",Msa,NY,170917,174700,176367,180033,183500,185167,181167,176750,175083,173417,169767,168517,169450,173183,175100,175833,176333,177333,175650,172317,168983,165667,167583,168917,172233,172983,175817,177500,178917,183083,185417,187333,179417,176083,171083,169500,168667,170333,172500,176583,177917,177083,174833,171167,172333,168500,167000,166167,167667,171500,175333,182483,185817,186483,180917,180083,179417,175893,173560,172393,176501,175584,177418,182083,188167,187250,182750,176583,172250,174059,176559,178475,175833,173750,175417,181250,186167,186167,179500,176667,177833,178833,177000,174167,176500,181667,182667,184333,182667,184333,181333,179233,176567,175187,171287,171287,172817,179897,184230,188747,189333,186667,185333,183333,184167,180500,177500,173939,176173,176506,182567,187000,193333,192000,188083,184917,183750,181000,179167,181667,190667,195667,199000,198333,201667,200000,196633,194967,189967,191250,187917,193250,192000,192500,197167,203833,208000,204667,200000,197000,197000,198333,198300,197050,199383,204863,207447,208447,210833,217833,222833,221697,222197,216697
394938,61,"Omaha, NE",Msa,NE,134052,137386,138661,139942,139008,137733,137233,134500,131133,126967,125300,127683,129317,132317,133300,135833,136500,138167,136667,134300,132633,134783,133983,134317,132167,134667,135667,138000,138750,135417,131567,131817,133817,136167,133500,130167,127667,129000,134000,138530,138863,136530,134333,132333,132000,128667,127000,126333,130000,136667,141667,145333,146333,145667,142667,138667,137667,136667,137667,134667,135000,138333,147000,155000,156333,154000,152167,150500,148833,145167,144500,145833,146667,148333,152000,156667,160000,157333,155000,155500,154833,153833,150000,151667,153333,158667,165333,169000,169000,164000,163000,162142,163142,163475,162333,162333,161000,162667,166667,171667,173333,171000,168667,168667,169000,169000,166333,166333,167000,174000,178833,180500,179833,178667,178000,177667,174333,176667,176667,178300,178633,181967,188167,194500,194458,193292,192375,192417,192417,191333,192000,192667,193333,198667,203000,207667,206333,203000,199000,195667,194000,191333,193333,196667,205000,210000,219333,222667,226000,223917,223083,223833,223250,221671
394908,62,"New Haven, CT",Msa,CT,239667,244667,251667,256667,258167,253167,243833,235383,230383,226717,224833,217333,221167,223167,228667,227833,229667,226333,221667,216633,215133,213900,215600,214100,218333,220000,230000,232983,241317,236050,236400,218967,219567,212883,218650,212317,214000,217333,227625,230108,228442,222150,214333,211000,206333,195000,186333,179667,191333,197300,208967,217300,222333,212333,202333,201000,205583,197250,191250,184717,196383,200383,212333,218333,226000,227833,218500,207458,192958,186292,181083,178733,183733,191650,206208,214542,217858,213317,209983,206667,203333,201817,195983,196067,195917,205083,214667,222000,226967,225633,219967,209667,204667,201317,198317,193317,192000,198333,211833,221500,224500,221000,219250,215250,211917,208333,206333,201333,196250,201250,216250,227667,232667,223771,219438,212771,211000,212667,207667,207500,207500,217917,230417,236750,240667,232333,228583,218417,217750,210500,212150,209483,212483,218333,230333,238667,240500,235167,231500,226575,224908,219742,212833,211167,216667,230833,239448,251115,253615,260000,258000,261333,258000,253333
394357,63,"Bakersfield, CA",Msa,CA,232333,231667,226667,221667,215000,205000,195000,186000,181000,172667,165000,158333,161667,159167,162167,160500,163000,158833,158500,158000,157917,152383,151217,147050,146250,146850,150600,153934,150000,145000,141333,142500,140833,140833,134667,132833,129500,132833,136333,140000,140667,138750,137083,136083,139333,137667,132667,128000,133000,136250,141250,140250,147667,147667,151083,149583,153000,153917,156250,159417,164417,169750,175417,180417,183583,186333,184000,184833,183167,185500,185000,185250,185583,188917,191500,193500,195167,198167,197500,196833,199317,200983,204317,200833,204167,203833,207333,210667,213333,211667,207333,205667,206750,207417,207417,206250,207917,209583,216333,220000,220000,216667,216667,219083,220750,215750,212000,210333,217833,219500,222833,223667,227333,229250,227417,228417,228917,228417,228250,226833,229167,231000,233333,236667,238333,239333,237667,234417,231750,230083,230000,233750,237083,242083,246667,250000,251667,250000,250333,251183,251183,247517,248333,248833,255667,257333,262667,264167,268500,269333,272833,275833,277500,284000
394753,64,"Knoxville, TN",Msa,TN,138883,143850,145300,148952,148602,147602,145450,142500,142367,140500,143800,142933,142967,142167,144817,144817,144317,140333,141000,139000,139083,136117,135783,136350,138950,139283,141300,143500,146833,144833,143525,140991,142285,142327,140160,140533,141450,145967,145550,146733,146667,144083,141250,134633,135967,134800,135167,131000,134000,138250,147383,149208,149792,146492,142667,140250,139917,134250,132333,132667,141667,148567,151567,151690,151797,150464,151006,148333,147733,143400,141733,142333,146283,151250,155750,159133,159500,155000,152000,148567,151867,149200,150633,148000,151333,154633,158200,163367,165067,162933,160433,158400,157967,156300,154967,156617,159450,162817,165667,166969,168303,166519,167185,167185,167468,165617,161450,162750,165300,170883,174883,177717,180630,180663,180647,179983,180650,177333,177633,179633,184633,187667,190667,196333,196333,195000,194333,200667,202383,200049,193283,191400,195400,202833,210300,213633,214467,212910,209577,208928,210185,209852,209250,211250,218217,221467,223133,226467,230150,233484,234517,235000,235000,235667
394653,65,"Greenville, SC",Msa,SC,143813,145559,150559,152859,154458,152458,150675,148066,146244,143844,144078,142900,141967,141000,139173,139173,139840,143000,141667,139333,137083,135917,136583,137833,139167,138483,138550,141117,142800,146567,147333,148316,142299,138632,136374,136891,138341,140317,144930,150646,151613,150944,146277,145061,142670,143054,142003,140116,140058,141075,148059,150068,153651,151333,149500,147150,145817,149347,148164,148164,145800,151000,157600,161789,162455,156939,154067,151067,153470,152820,151320,149467,146967,151202,153568,159902,159122,160122,159622,159293,158452,156785,157825,159609,159609,161642,166033,172367,173933,169425,164758,163075,163917,164750,165833,166417,168508,172842,179258,182167,181833,178367,179733,178033,177833,177300,176667,178765,180398,184657,189225,192592,193333,190000,188133,186967,189129,189829,189329,189833,190633,195633,199633,203433,201226,199643,196876,198650,201400,204397,206130,204963,206900,211788,216788,219521,219709,217027,215758,212050,211065,205667,205250,210583,218700,225783,226450,228083,230417,232583,235500,237167,239000,238000
394952,66,"Ventura, CA",Msa,CA,487167,485167,484667,479333,466000,449667,435000,424000,420333,403250,391250,372417,377500,379167,391333,398000,408667,412000,409000,395000,386667,384167,384167,388833,393000,399333,396333,391333,391667,398333,398333,400000,393333,387833,374500,369000,372833,381167,381667,380000,380000,380667,374000,372000,363833,361000,351000,358500,370000,380583,387250,388250,388000,389000,384333,389333,385000,391000,394333,402667,416417,428083,447250,455833,459167,456667,453333,454300,456633,457800,453500,447833,450500,462167,472167,485000,494583,493667,490333,479083,482917,482083,485417,482500,486333,496333,513000,521667,521667,513333,509500,512833,514500,513333,508333,510667,519000,529000,543333,540667,545667,530833,536833,533500,541000,537667,539333,544167,558500,566833,573750,571083,572750,570000,570000,579000,583250,593250,580917,578333,576667,588000,603000,601333,599917,598250,606583,605333,598667,584500,579167,579167,590000,598333,598000,596246,597496,601162,602583,599667,596333,598667,600667,605667,608167,611167,621167,631667,648333,666667,676000,684333,677667,686833
394318,67,"Allentown, PA",Msa,PA,193417,192417,197417,202333,209167,207467,203467,200967,198706,197339,190673,187267,182633,182967,185833,191167,190692,189858,186158,184717,185050,188400,190567,188717,186233,182317,187000,193525,200192,197358,190000,184983,183317,183133,183817,177150,172333,170333,177000,183333,183332,182882,178882,176383,173729,174671,171837,165858,162583,168383,177467,179467,179000,175667,175717,174050,170717,167333,165333,164708,166875,170208,174667,180500,187167,187667,184150,177483,179317,177000,175083,173883,171383,174967,175667,184000,184667,183000,178750,179583,176583,171833,166817,165583,166250,168725,177458,186445,188403,184878,177558,174308,172333,174267,173233,170900,170633,173967,179967,184633,188000,186667,181333,177917,177550,175717,172467,169167,171667,175500,182133,186300,192467,190800,189967,183633,183667,183633,179933,178767,178800,187167,193333,198333,203300,199133,198133,193167,194500,190500,187167,185000,188300,194740,202040,208740,212300,213333,209000,204000,200667,195000,195000,198000,205333,211663,215496,221496,225133,227733,230400,232833,233400,232067
394561,68,"El Paso, TX",Msa,TX,131308,131742,136767,139433,138741,135407,132732,133292,131458,130617,129633,129133,129067,125067,125808,127048,130581,129665,129500,127558,129400,129575,130967,127633,128042,127733,130033,131442,133433,134875,134875,134892,134142,132233,130142,129300,130133,130558,130892,130642,133125,132975,135317,133650,135650,131633,132483,130450,131617,130858,132558,134892,138133,138800,138983,139483,142747,141946,139322,136392,137110,137083,137717,140800,143317,143023,142840,141747,143723,140048,139125,136350,136342,138842,141950,145317,143633,141050,141910,141892,144158,139215,140575,138575,139425,139083,141408,146642,146308,144078,140411,143095,145317,145300,143633,140650,141417,141583,145233,147150,148142,146497,148497,148005,151687,149520,149170,147133,146550,148200,149383,151450,152933,152100,151425,151142,153842,153683,152183,151483,153533,155025,155104,156904,157396,157283,156117,156708,158242,155708,157967,157375,160058,160058,161467,165133,165300,166292,164925,166258,167283,166658,165642,165975,166650,167992,169992,174975,179333,183000,183350,182300,180950,181283
394367,69,"Baton Rouge, LA",Msa,LA,169000,170667,170667,173300,173133,171783,169950,166600,163550,161417,163933,167233,168900,170308,173075,174408,171633,167633,164633,164333,163300,161600,161600,164967,167967,166600,166583,165950,169317,171000,169483,170783,168783,170867,167567,167233,166300,166300,168267,171300,173967,172667,170900,169900,171533,168758,169425,167942,172150,173516,174700,176667,176300,176900,175233,176567,172467,170167,167225,171059,175059,178333,179967,178850,178850,177217,176567,174717,179420,179520,177703,174633,177967,181633,184667,184667,185185,181435,181068,181867,183950,180983,184667,184633,189608,189358,191392,191383,189300,187525,186417,186750,187192,185483,186150,186483,190150,190483,193202,194052,196035,195983,193807,187157,181442,176252,177918,181600,187200,189167,192833,195376,197393,197093,198983,198250,199550,194868,197284,196284,198967,200600,201633,204050,203083,205417,204000,205767,203517,204183,200083,198817,197817,201650,208167,211167,209000,207000,206000,207333,207982,207315,207315,207277,212352,214585,215292,215550,219275,220292,222292,224967,224383,222683
394521,70,"Dayton, OH",Msa,OH,123167,124867,127533,128333,127000,123667,121483,118650,118317,114050,114883,110700,113983,113983,121000,123467,125550,122050,116067,115067,113817,116133,113050,115467,114167,117833,118333,122667,125333,125000,120667,113167,115017,115667,118483,111967,106650,107667,111000,114983,114817,113633,114633,110800,109750,104083,101417,100317,104667,114000,120633,128300,129967,128333,125967,123467,123467,122167,118000,114633,111483,117317,123517,131967,132300,128133,120667,115367,115950,114117,116583,113967,114933,115633,122333,127767,131400,128067,126300,123967,124867,120983,117967,114567,115817,118500,125967,128267,127933,122950,121283,118283,114633,114667,114667,120833,125250,130250,132750,131667,130667,126667,124000,126667,126417,126467,123133,125017,127633,128267,132967,132967,136167,133583,135217,134383,132933,126300,125933,125033,132450,135483,143083,147300,147050,144700,139733,139150,138167,134167,132667,129333,135000,138333,148300,151600,153267,149800,146333,143750,139583,136083,135083,139417,149750,156000,159300,162600,166433,166767,165133,160233,159267,156267
394843,71,"McAllen, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113667,107000,109467,109133,106467,100783,101083,101592,107502,106202,111277,108000,107967,104807,104890,104924,102667,101033,99699,102699,105983,105317,104817,102300,106267,106267,109967,107667,110000,107333,107417,105917,106063,107647,113633,116547,121630,119477,119750,112667,107500,104167,109483,113850,118817,118500,121283,119650,120317,116833,115417,115750,116258,115975,112642,115633,119000,123333,123333,127333,128667,129233,126733,126567,126000,126617,121783,123450,130833,137833,138125,133625,132292,133667,136000,135000,132333,132070,134903,140841,137938,136272,134333,136233,140733,142733,140800,140950,140950,144067,141833,141817,142817,143233,145292,144375,144875,143367,142833,141833,142633,143500,148333,148500,150833,152833,155750,157417,154167,154567,154567,157483,154998,157332,158665,160700,162600,164083,168883,170483,172833,170317,172650,175567,178000
394486,72,"Columbia, SC",Msa,SC,141118,143993,146168,147965,148125,146393,144327,141800,141300,140822,140185,139518,139763,139617,141508,144267,146733,144064,140873,136723,137833,137817,139362,138028,138012,137467,140767,143738,146722,147105,146650,145500,141966,140760,141106,139856,139367,138770,146203,148717,147967,143300,141667,142414,142747,144414,139750,140483,138635,145256,145856,147338,145300,144300,144667,142863,143527,141860,144663,146633,146854,150022,152708,157454,157934,155281,151948,153283,156100,154467,147733,145565,146881,151472,154824,155819,154486,150388,149077,147901,144663,139330,138665,140333,144667,148333,153333,156333,155900,152527,152527,149294,149000,146000,147967,151600,155525,160558,163258,165967,167139,167291,166657,163468,160947,158430,156447,156488,160335,164396,166243,166757,168362,169478,168267,166567,165250,165283,166317,167422,169088,171201,174235,175902,175289,175667,175333,176162,175325,174000,174672,174592,177917,181583,186000,190267,187600,184250,179733,181067,182750,180400,179883,179867,186300,190483,195500,199530,201697,203363,202588,203088,201255,201667
394648,73,"Greensboro, NC",Msa,NC,140917,140917,143000,143667,145333,142667,141333,139250,139250,136250,131667,129500,129500,133000,136833,140167,140667,138017,134683,132767,132500,133000,128917,126833,128667,133667,136333,136833,140167,137167,133000,130667,132500,128167,125498,122332,127415,126583,127250,127250,130000,129333,126583,123583,120583,120417,114083,118083,120333,130750,135583,137833,135167,129667,128917,130583,131417,131167,126167,127333,129244,133994,138577,141667,143917,140417,134167,132083,131667,129583,126167,127000,134083,137583,139250,139500,141167,139000,139667,137000,135333,133250,137250,139417,140083,143083,149500,150917,148250,143000,141500,138167,139167,137633,136097,135097,140131,145000,151333,152000,155333,150917,148583,146417,143333,142333,141000,145167,146500,147333,148667,153333,157000,156667,152333,152000,154500,152167,148833,149250,154250,157917,160667,164417,165083,162750,158833,162000,158167,156167,152667,154167,162667,166333,173000,173333,171000,166667,165000,165667,165000,161333,163500,168167,173500,174667,177167,182833,187333,188500,186167,186000,186000,185413
394304,74,"Akron, OH",Msa,OH,122983,121633,124312,124645,126012,125334,123834,119667,118000,113248,113248,114582,119094,122427,121061,121633,117299,117999,118000,120917,118416,117250,112666,115083,116217,119883,124050,122917,125750,118000,119925,121092,124075,123983,119174,119524,115857,117333,124333,131000,133500,126833,121917,119417,114750,119667,116333,120333,119333,123333,129800,128133,131467,125000,124583,122917,123917,120667,117167,120167,124500,131500,134167,139167,141500,137300,132967,127067,124600,120471,110983,113317,118113,126333,132333,133333,135667,129000,125000,124000,124000,119333,118333,120000,126100,128433,131733,137967,139300,138000,133333,132575,130575,125575,123333,121650,125900,129467,134483,137983,138417,139417,138334,137334,131833,128800,123958,126791,131825,140833,147500,151833,149500,144483,140567,140217,139900,134483,127650,122983,128067,136217,144800,148050,149417,148600,148600,151350,148583,146583,141333,143000,145000,149333,156667,160108,161150,154150,149042,148500,150333,147667,146167,149667,155833,160500,161100,165100,166767,170467,171800,172100,165133,156967
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,229067,227400,232400,233333,233333,226667,218417,204417,194417,184333,178333,173333,170000,170000,170667,173167,175167,171167,168333,163000,163133,163367,164033,165567,165233,168733,167733,168917,168083,165750,164967,160883,160300,155500,152250,150568,154435,159351,161600,159667,156292,156308,154208,153333,151667,152683,154350,156017,158983,165483,170483,173500,172000,170333,172583,174117,181400,181150,180075,176125,179140,187348,194015,202750,204083,205750,204667,204667,208833,209533,212024,207858,207424,210267,216933,222833,224133,224133,224967,228000,229000,229000,226000,225074,223407,230041,234967,238600,238633,238600,239967,240633,245667,248083,247417,242417,240666,245158,250424,254758,254767,252800,252367,251200,256233,255000,255000,252500,254833,258167,260667,263333,265528,267191,271410,273413,276749,275864,275000,271333,269333,269333,269915,271915,271915,271167,267833,269500,273825,275492,274825,272667,274333,279967,281967,281967,277000,277333,275633,276967,277967,279667,278333,276667,281667,285000,286667,292983,297667,300833,300517,305833,312667,315000
